Gene	177_759_LV	177_759_RV	180_760_LV	180_760_RV	181_761_LV	181_761_RV	182_762_LV	248_770_LV	250_668_LV	250_668_RV	252_673_LV	253_674_LV	253_674_RV	257_783_LV	257_783_RV	264_796_LV	264_796_RV	626_692_LV	631_703_LV	631_703_RV	636_740_LV	636_740_RV	637_741_LV	637_741_RV	645_750_LV	645_750_RV	647_753_LV	647_753_RV
Pum1	2402	2210.001	2219	1955	1985	1908.999	1635	1907	2773.999	2402	1930.001	2037.001	2279.001	2755	2475	2239	2037	2057	1930	2115	2996.999	1609	1811.001	1776	1825	2079	2054	1985.999
Pum2	4607	4102	4377.999	3495.999	3302.001	3335.001	2614	3387	5190.999	4631.001	3506	3234.001	4174	4695	4584	4149.001	3649.999	3906.999	3603	4489.999	5363	3122.001	3278.999	3630	2932	3457	4033	3959.001
Pura	2161	2714	1836	1501	1905	1875	1394	1671	2752	2594	2038	1838	2228	2792	2923	1563	1587	2067	1846	2072	2555	1443	1752	1699	1729	1931	2098	1778
Purb	4269	3423	3823	3184.984	2460	2358	2280	1876	3141.899	3360	2489	2148	2479	3315	3626.919	3754.928	3406	2217	2224	2693	3305	2116	1994	1992	1966	2072	2597	2045
Purg	190	161	118	116	92	99	90	102	131	117	88	87	122	147	171	119	132	93	88	103	166	95	90	74	72	108	97	108
Pus1	237.779	101.999	111.912	138.931	176.001	150.88	114.999	140.827	221.809	217.521	152.883	130	156	169	162	174.819	105	124.984	124	157.593	288.962	97.811	131.999	130.68	145.701	183.915	118.999	151
Pus10	367	289	370.001	252	189.999	261	149.001	217	330	351	202	137.999	315	283	261	353.999	279.001	212	187	264.001	330	194	197	196.999	191.999	226	260.999	222
Pus3	130.229	84.212	84.867	72.292	80.991	72.075	63.077	37.495	135.813	114.336	68.393	68.277	84.802	83.897	81.388	73.569	106.741	50.045	71.504	84.975	108.555	77.465	64.682	108.318	59.332	96.261	89.62	70.223
Pus7	474	249	256.999	234	201	229	146.999	175	314	341	198.001	174	260	227	212.997	224	258	221.959	199	366	317	182.964	167	167	175	239.999	197	204
Pus7l	72	65	34	22	44	39	18	20	56	67	61	32	46	61	75	25	29	22	32	35	53	30	41	38	36	43	38	38
Pusl1	141.07	99.188	78.239	62.768	38.902	91.439	42.304	36.021	68.384	90.383	54.05	48.626	95.286	84.16	95.267	91.456	44.752	76.898	53.002	87.793	96.358	66.387	64.748	75.002	61.134	39.656	50.343	71.419
Pvalb	1	14	17	6	1	2	0	7	2	0	1	11	11	0	0	17	11	2	4	4	1	1	0	4	0	0	4	0
Pvr	1376.001	856	823	557	631	685.999	613	646.001	803	909	698	588.999	662	802	767.999	934	657	663	608	644.001	910	533.001	677.001	594	622	643.999	630	734
Pvrl1	976	683	439	427	334	319	172	150	371	427	349	276	428	611	701	661	698	157	167	353	361	218	190	213	205	241	175	118
Pvrl2	439	501	529	345	333	386	219	312	503	463	320	336	362	464	408	542	497	355	307	400	440	276	318	355	225	346	304	333
Pvrl3	539	735.999	356	379	241	306	196.001	172.999	404	341.999	250	278.001	437	523	552	458.001	513	193	198.001	331	322	282	180	205	227.001	250	255	235
Pvrl4	99	36	14	18	31	30	14	15	20	42	11	12	33	36.811	31	39	33	7	11	25	11	6	12	3	9	13	4	8
Pvt1	109.259	30.661	2.683	9.295	47.426	49.56	22.324	1.059	21.466	44.722	24.978	27.562	65.02	65.121	38.547	53.26	86.224	1.043	32.407	49.882	79.16	43.01	14.036	1.197	17.995	28.006	19.582	24.409
Pwp1	335.561	183	220.25	201	227.658	277	152	237	309.764	280.589	218.599	208	272.949	253.997	225.868	189.018	206	236	231	289	357	192	230.459	207.952	180.767	212.73	266	288
Pwp2	341	156	238	197	231	223	192	203	312	322	218	265	252	233	252	197	186	221	256	315	346	170	224	227	200	216	264	295
Pwwp2a	558.999	541	565	477.999	369	449.001	351.001	363.999	569	619	377	417	501	550	522.999	435	402.999	451	373	486	617	490.999	337	468	426	409.999	506	461.001
Pwwp2b	312.201	221.509	183.382	166.316	232.754	190.564	262.115	146.105	298.72	281.231	223.147	221.447	216.105	324.352	338.066	203.337	160.721	167.084	166.857	265.707	346.868	137.254	177.426	187.58	200.536	241.52	219.286	141.714
Pxdc1	224	239	381	363	128	176	161	110	168.001	203	157	117	179	302	387	381.001	391.999	91	142	173	194.999	100	131.001	133	124	140	110	121.001
Pxdn	5077	4162	1446.496	1262.497	2349	2319.001	1174	1856.001	3754.001	3916	2568.001	2063	2741.001	2962.001	2811.999	3176.3	2325.999	1868.999	2562	3271.999	3463.001	2472	2020	2173.999	1895	2160	2447	2296
Pxk	901.673	315.392	292.702	372.666	466.497	393.731	274.674	415.494	452.564	587.416	444.067	390.069	611.252	512.518	410.29	442.7	506.404	362.733	234.585	313.697	524.157	259.193	295.063	308.971	407.859	390.613	275.131	447.344
Pxmp2	129	121	585.001	267	480	504	436	461.998	747	442	470.981	456	469	306	233	447.996	185	556	477	598	842	445	581	605	490	438	583	820
Pxmp4	262	283	612	424	441	482	271	406	596	504	395.252	381	464	426	448	614	416.746	391	422	579.288	743.268	443	507	495	386	416	480.822	551
Pxn	3502.3	2568.413	1552.095	1701.709	1041.947	1164.397	710.968	704.175	1662.026	1439.469	923.031	809.153	1101.163	1765.313	1883.407	2666.041	2504.142	798.349	1033.529	1299.162	1396.041	834.922	764.673	805.952	871.039	1019.163	1102.508	667.016
Pxt1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	0	0	0
Pxylp1	428	252	150	125	115.001	158	70	135	190	151	150	93	183	172	200	170	170	134	145	155	181	87	124	123	134	123	128	155
Pycard	586.247	329.764	361.924	269.014	204.378	283.736	204.098	144.931	272.065	278.202	204.908	170.962	291.111	305.463	304.536	477.694	478.908	201.51	186.628	264.511	262.549	185.309	187.258	188.724	165.745	234.66	208.05	250.573
Pycr1	129	126	38	62	32	45	28	19	60	91	25	22	40	78	134	52	102	8	33	35	32	8	15	12	23	26	28	21
Pycr2	156	80	88	75	95	90	65	73	127	127	93	68	96.001	123.999	99	107	117	62	64	109	115	82	62	66	80	108	93	113
Pycrl	128	67	44	37	69	99	51	36	104	87	60	54	83	79	55	74	61	90	57	80	118	55	46	74	78	93	49	91
Pydc3	18.897	17.14	2.163	4.865	12.653	13.987	2.046	4.466	5.132	22.983	5.78	7.97	44.426	9.671	16.313	3.232	6.264	1.331	2.06	7.432	3.723	0	0	0	7.582	7.204	2.122	1.018
Pydc4	169.063	315.561	80.837	59.134	146.954	282.4	173.463	31.179	216.131	198.855	107.125	170.774	276.453	353.099	344.118	94.739	99.666	48.805	118.471	166.208	126.588	66	50.897	43.071	100.407	78.595	75.86	44.637
Pygb	5135.019	5842.999	15942.808	11742.029	10282.011	9504.976	9202.006	11168.978	17048.928	15502.001	9997.001	10488.419	11693.997	11802.996	9789.005	15499.874	10139	12872.007	11179.929	13756.891	17985	9440.978	11780.006	13068.013	10116	12336.005	12319.994	14654.801
Pygl	530	232	173	180	106	139	94	53	166	246	107.001	99	181	238	225	212	237	95	84	101	113	90	96	82	86	96	75	98
Pygm	6789.981	7335.001	17118.193	10356.972	18026.988	18175.024	11662.994	20218.021	26525.071	21355.999	18241.001	17799.581	18868.004	14727.004	11654.994	15284.128	9356.001	21679.993	18113.072	22005.11	33184.999	16536.022	20558.994	21177.986	17278	19241.994	22827.006	24337.199
Pygo1	319	632	1173	888	818	798	722	865	1251	959	952	775	868	1148	934	1014	724	994	777	926	1325	736	902	924	653	820	1042	1019
Pygo2	415	296	152	170	153	238	119.001	187	271	327	180	150	222	274	363.001	185	179	178	199	204	262.999	194	155	124.001	134	198	194.001	159
Pyhin1	370.227	302.601	53	49	100.883	147.239	74.018	15.948	151.197	209.302	63.253	60.579	202.161	257.659	305.096	86	93	38	58.587	128.339	44.292	37	34	22	71	75.993	31.138	27
Pyroxd1	182.356	179.235	225.269	137.724	171.129	242.287	183.131	132.601	249.596	240.412	193.852	138.646	216.243	258.075	168.243	145.712	172.797	193.869	113.567	226.298	221.744	199.498	191.494	178.854	153.937	184.206	139.987	201.879
Pyroxd2	91.965	157.908	35.299	74.193	17.408	53.46	0	18	20.306	62.846	9.776	25	64.127	79.866	84.951	66.988	73.132	6.156	14.588	37.136	8.098	16	12.905	8.353	17.707	22.871	12	30
Pyurf	421.432	396.181	615.189	400.19	570.015	813.985	451.393	542.647	1019.278	882.416	622.272	624.39	756.689	549.263	592.292	542.648	342.627	682.222	597.65	696.797	1003.469	511.885	719.183	731.613	712.798	716.208	798.696	928.521
Pyy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pzp	2.234	11	4	6	2	5	1	24	19.419	11	10	6	10	3	12	11	171	10.397	21	4	18	9	25	6	11.689	29	25.785	53
Qars	502.851	271.213	399.563	254.194	331.591	277.25	178.232	221.736	275.913	255.07	275.133	271.086	311.285	282.651	288.936	288.755	165.983	227.868	218.799	78.381	411.257	175.613	61.839	188.482	313.19	85.174	247.164	486.867
Qdpr	307	284	417	324	330	356	237.391	356	528	405.808	302	321.586	488	354	332.587	361.624	328	370.999	315	400.078	625	392	366.269	420	364	323.488	427	510.415
Qk	7933.414	6398.89	7182.86	6653.459	6517.701	6203.505	4337.029	5990.899	8329.578	8124.083	7296.439	7014.99	7732.902	6871.153	7640.777	8256.965	8418.317	6819.772	6151.859	7572.198	9988.464	6776.685	6494.9	6345.169	5939.826	6425.245	6344.029	6349.861
Qpct	45.775	178	142.625	159.08	56.786	126.368	27	32	88.909	76.011	57	50.416	163.755	79.434	159	145	188	36	52	77	74.396	52.566	30.725	36.508	46	49	53	61.132
Qpctl	317.018	160.826	115.252	124.39	90.482	90.599	56.038	97.716	159.298	145.254	117.675	89.715	147.485	126.973	162.805	118.337	122.689	99.372	83.016	130.233	173.269	73.336	94.485	121.648	68.538	98.659	106.292	148.743
Qprt	8	11	2	0	2	7	2	0	2	22	1	3	11	3	5	2	29	0	4	2	0	1	3	0	4	0	7	2
Qrfp	28	10	18	25	10	13	8	3	18	15	12	5	12	9	28	7	11	12	9	15	23	15	3	18	24	19	26	11
Qrfpr	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Qrich1	2477.469	2155.381	2263.003	1781.166	1664.623	1937.383	1416.069	1477.524	2378.573	2176.118	1655.18	1427.677	2089.964	2380.799	2303.427	2441.536	2261.212	1673.828	1500.708	1992.512	2366.143	1436.433	1543.964	1632.653	1310.953	1604.119	1808.257	1784.868
Qrich2	5	0	0	0	0.861	0	1	0	0	4	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Qrsl1	187.372	144.05	243.072	128.288	252.373	280.463	226.09	275.178	413.538	377.343	227.654	239.873	268.093	252.009	185.524	205.884	127.105	336.806	276.574	404.674	408.749	253.313	313.844	324.635	242	335.724	338.714	393.411
Qser1	0	347.876	0	0	0	0	0	0	0	0	0	0	1817.081	0	0	0	0	0	947.566	1072.187	0	0	0	0	0	0	0	67.289
Qsox1	1818.076	1172	1573	1246.001	575	715.001	675	417.026	952.082	1099	545.061	550	809.06	1112.027	1159	1673	1431	393.999	548.756	628.143	857	451	499	305.089	472.018	430.472	529.291	378.999
Qsox2	349	291	232	176	309	233.997	203	347.968	530	461.993	384	302	323	310	244	214	232	451	314	394	505	306	332.227	369	331	393	449	515.966
Qtrt1	88.631	42.272	62.065	31.119	21.069	44.863	31.048	32.564	65.499	65.557	26.581	42.601	72.496	56.501	51.217	37.353	72.439	45.382	59.179	55.071	78.752	50.983	31.444	42.242	21.706	46.195	55.235	58.2
Qtrtd1	240	216	153.999	131.786	119	163	106	157.001	276.001	179.137	137.198	125.001	208	145.266	177	115.842	113	183.174	202	201	242.036	232	146	155.722	166.999	156	152.648	182.405
R3hcc1	283	191	225	256	248	249	208	146	257	275	120	164	232	258.001	239	263.999	225	192	142	222	297	173	168	206	169.999	138	228.001	204
R3hcc1l	564.989	598	599	528.86	429	504	268	462	585	654	448	490	599.932	553	623	600	585	536	396	592.719	693	459.361	370	428	464	521.001	610.922	486
R3hdm1	3623	2971.3	3447.001	2697.002	2297.001	2406.998	2052	2539	3878	3597	2588.999	2351.999	2854	3223.998	2962.998	3208	2910	2964.001	2438	3258	3730.998	2674.001	2569	2832.998	2423.999	2700.003	3015.999	2699.001
R3hdm2	3364.999	3634	5599.992	4003.997	5148.951	4467.964	4461.996	4913.982	6473.973	5380.96	5521.882	4538.944	4577.777	5672.983	5124.998	5057.993	3934.999	5782.983	4420.967	5136.991	7989.879	3382.976	5278.977	5018.994	4781.964	4907.988	5858.966	4548.982
R3hdm4	1042.32	914.1	1265.465	1116.368	944.473	1114.505	904.231	990.889	1456.206	1196.256	1022.565	990.868	1113.739	1126.55	1108.141	1141.119	1048.366	1146.536	835.486	987.379	1542.382	727.065	802.19	925.33	998.541	1047.718	1092.034	1192.705
R3hdml	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
R74862	78	143	70.126	49.859	70	68.136	47.456	39.767	73.028	106.999	37.416	50.617	64.48	79.471	95.811	96.842	91.472	56	65.999	94.907	68.768	25.222	53.081	26.863	59	47	72	39.201
Rab1	4980.001	3150.001	3134.001	2465	2470	2793	1910.999	2435	3989.001	3588	2338	2126.001	3076	3153	3233.001	3247	3150.001	2802	2528	3135.001	4021.999	2422	2396	2671	2109	2488	2753	3119.999
Rab10	3653.999	3086.943	3632.757	2754.97	3035.994	3207.848	2648.881	3140.927	5024.953	4371.913	3375.973	2944.837	3730.831	3832.863	3856.786	3891.879	3270.969	3563.939	3265.889	3701.999	4892.879	2686	3179	3386.985	2929.809	3344.789	3536.864	3771.86
Rab10os	251.578	234.141	212.336	124.838	102.926	98.365	144.413	124.107	273.807	273.711	172.161	134.101	229.58	178.614	262.322	173.997	148.761	237.71	124.243	188.947	107.864	147.37	123.303	163.547	93.41	142.814	161.491	214.035
Rab11a	1536	1116	1237	975.001	963.999	1119	745	940.999	1429	1576	1050	1012.999	1343.001	1274	1217.999	1176.999	1142	930.999	1028.999	1280	1598.001	915	1004	1203	970	1122	1065	1396.999
Rab11b	3299.549	3137.782	4882.625	3752.87	2854.881	3366.988	2207.418	2810.671	4260.665	3717.333	2877.983	2650.559	3253.378	3305.702	3325.427	4336.027	3542.823	3012.779	2765.34	3221.061	4097.894	2352.928	2915.906	3254.866	2530.732	2870.35	2991.76	3558.14
Rab11b-ps2	0	0	0	0	0	0	0	0	0	0	0	14.179	0	0	0	0	0	0	0	0	0	0	9.771	0	0	0	0	0
Rab11fip1	437.108	217.478	48	108.264	50.132	91	33	27.485	60.865	98.477	44.688	38	86.391	74.767	162.843	93.209	81.748	14	22	70.803	27	22.287	31	31	38.4	62.651	24.649	50
Rab11fip2	458.001	410	551	437.001	328.001	385	246	427.001	526	480.999	410	392.001	527.001	471	471	509.999	486.999	452	418	463.999	541	468	309.999	392	391.001	444	422	370
Rab11fip3	1054	851.594	1055.999	914.168	1100	938	831	1007.029	1507.065	1317.875	1062.025	940.21	1054.148	1295.435	1262.21	973	761.663	1184.201	983.019	1098.6	1705.001	823.275	1042.025	994.001	912	1072	1169.3	940.727
Rab11fip4	91	94	18	19	23	33	7	13	29	37	12	28	51	20	30	29	20	7	12	22	10	7	12	10	15	21	6	10
Rab11fip4os1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0
Rab11fip4os2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab11fip5	1194.068	966.397	1101.9	956.827	843.384	821.005	685.005	697.402	1162.702	1012.96	877.008	793.672	892.75	1381.711	1166.02	1290.973	1071.029	497.981	843.241	962.804	1093.358	694.573	719.081	649.743	527.66	688.913	866.746	781.437
Rab12	1365	1598	3044	2101	2120	2256	2154	2244	3363	2636.001	2209	2000	2145	2471	2154	2676	1789.001	2289	2243	2934	3691	1829	2494.001	2620	1958.999	2162	2666	2603
Rab13	92	62	46	72	48	61	27	25	49	55	53	22	58	72	72	65	99	24	18	27	61	26	40	31	41	36	43	39
Rab14	3005.454	2608.363	2804.076	2181.81	1879.829	2005.473	1755.722	1859.269	3173.221	2880.033	1909.006	1858.096	2466.677	2681.864	2541.951	2563.685	2501.009	2268.01	2047.074	2668.811	3074.797	2216.502	1867.145	2383.554	1765.628	2307.543	2640.582	2762.479
Rab15	223	95	27	46	12	39	22	12	45	68	25	19	51	49	72	26	37	6.999	13	20	10	3	6	7	4	13	19	20
Rab17	1	3	5	8	9	18	9	5	12	7	9	16	6	12	23	16	3	12	9	3	26	18	11	16	12	18	38	21
Rab18	640.458	463.414	663.668	582.331	486.288	591.119	432.754	477.834	848.545	665.818	511.498	454.151	666.518	619.686	599.481	580.207	597.39	540.153	442.523	542.46	807.292	346.176	459.807	509.659	506.518	490.176	493.916	594.791
Rab19	9	7	8	2	2	13	0	0	12	15	8	7	12	3	8	3	4	4	4	19	2	0	2	5	7	11	6	5
Rab1b	1941.58	1333.52	2006.002	1466.494	1697.919	1746.434	1689.555	1668.469	2609.856	2173.795	1581.101	1561.255	1789.383	1830.389	1793.206	2204.977	1381.709	1712.619	1657.334	1898.629	2743.377	1357.933	1641	1589	1371.101	1576.35	1738.504	1742.391
Rab20	360.85	258.213	350.085	283.064	200.267	230.645	152.959	196.966	308.852	316.584	178.088	178.6	233.015	232.498	252.433	419.009	365.942	205.635	202.572	287.285	349.096	179.82	174.751	211.063	187.651	189.872	201.854	286.667
Rab21	2326.906	2030.867	2350.969	2022.252	2403.731	2192.945	1602.692	2412.792	3633.82	3191.88	2601.917	2251.658	2524.82	2762.404	2364.818	2388.6	1845.792	2894.873	2414.981	2919.743	4016.925	1982.916	2640	2834.929	2276.798	2549.88	2812.896	2991.908
Rab22a	1531	1531	1449	1187	1139	1324.999	872	1208.001	1907	1791	1349	1208	1562	1739	1745	1398	1195	1400.999	1179	1493	1910	1158.999	1306	1320	1100	1274	1575	1619
Rab23	499	601	419.974	441	369.001	408.001	286	216	436	374.001	374	298.999	596	814.78	720.986	397.001	614	248	212.999	352.999	353.879	268	207	259.501	193.999	259.999	243	283
Rab24	155.974	107.734	126.379	150.832	197.063	126.119	135.328	139.803	249.108	160.484	86.874	125.542	128.443	158.959	101.393	175.276	168.055	164.25	129.967	186.948	251.256	170.274	159.933	120.482	163.191	112.232	159.032	175.207
Rab25	5	7	7	4	4	1	4	0	5	1	2	0	1	1	9	3	0	0	0	3	4	2	0	0	0	3	0	0
Rab26	9	7	5	2.735	0	10	6	2	5	6	4	2	8	9	2	3	6	4	7	5	4	2	1	2	10	0	6	9
Rab26os	15	16	5	8	12	11	5	3	2	8	5	3	11	20	5	8	10	4	3	6	2	2	2	0	8	0	2	2
Rab27a	240	162.999	190	230.001	66	94	97	81.999	145	121	51	58	132	122	118	166.001	155	57	72	80	128	46	43	61	62	66	72	80
Rab27b	158	90	35	69	72	120	62	54	58	122	105	66	87	96	84	88.999	43	31	60	65	101	46.999	44	35.001	32	47	47.001	47
Rab28	144.266	263.099	178.647	111.663	54.331	129.304	133.012	101.779	109.044	231.828	88.961	133.511	52.34	150.619	230.402	211.093	202.539	123.601	125.073	101.41	116.211	93.361	38.542	71.532	69.122	137.159	102.452	112.423
Rab29	234	204	97	114	86.999	120	72	72	136.999	161.999	87	91	145	123	193	141	179	82	102.999	150	121	87	89	72	81	63.001	116	101
Rab2a	2152	1891	2344	1914	1632	2061	1163	1516	2676	2318	1783.981	1561	2303	2325	2430	2090	1937	2045	1640	1916	2474.981	1305	1656	1878	1929.981	1907	1900	2135
Rab2b	188.459	300.795	185.821	185.625	136.395	238.895	113.379	119.679	154.875	196.892	144.344	137.884	225.289	237.276	278.522	181.957	200.815	108.332	131.842	183.246	152.685	129.638	83.658	101.196	112.131	121.873	126.533	167.322
Rab30	344	346	306	240	259	327	248	199	408	361	310.883	313.834	314	420	365	268.941	233	297	240	308	340.223	207	253	297	231	258	306.137	278.244
Rab31	1484.26	1472.885	858.397	1002.881	559	689.949	477.553	245.205	757	883	482.926	463.808	855.322	1263.481	1376.062	1462.43	1852.601	252.49	482	646	573	308	266	269	298	409.326	383	318.612
Rab32	581	222.64	91	101	79	112	64	38	100	116	65	33.873	119	144	204	128	189	39	50	54	53	31.15	29	29	41.307	73	33	65
Rab33a	4	6	0	16	1	2	5	7	5	0	0	2	3	9	12	1	0	2	0	0	0	2	0	0	2	1	1	0
Rab33b	392.807	357.15	301	241.725	261.121	368.208	181.801	221.156	393.684	378.36	330.15	259.609	399.382	395.145	400.853	289.417	308.026	265.549	241.184	365.467	406.951	241.954	242.534	274.63	264.892	300.291	273.616	306.485
Rab34	131.999	197	103	194	52.001	81	50	47.001	125	92	45	33	168	162	193.999	152	222.999	65.355	37	78	78.001	50	37	81	48.999	81	52.999	113
Rab35	1371	920	818	782	818	814	647	612	981	1056	782	643	879	953	961	988	842	673	633	850	1182	544	660	686	596	672	702	682
Rab36	24.648	112	29.41	77	33	57.999	15	34	63	61	29	28	80.999	70	49.554	12.532	97	14	18	50.001	37	39	15	10.81	19	17.729	26	22
Rab37	29	30	36	34	30	53	20	25	34	46	25	20	39	39	49	36	19	15	41	53	50	26	46	39	34	30	37	46
Rab38	0	6	2	3	1	0	0	1	0	0	0	0	1	0	3	0	0	0	4	0	0	0	0	2	0	2	0	7
Rab39	11	19	2	3	12	11	7	7	17	11	12	11	15	12	19	4	3	8	8	6	9	5	0	10	4	16	9	7
Rab39b	25	21.84	16	10	8	2	1	3	16	23	11	6	29.698	16	27.983	21	27	11	5	12.957	21	2	8	2	0	20	8	8
Rab3a	198	248.999	664	429	442	570.001	405	615	856	678.999	499	501	674	550.999	492	507.001	367	685	526	728	966	533	591	717	548	586.001	742	837
Rab3b	15	13	29	13	4	7	13	0	11	11	9	7	14	4	23	18	18	7	5	8	10	6	11	6	5	7	3	11
Rab3c	0	0	0	1	0	0	0	2	3.004	0	0	0	0	0	1	1	0	0	1	0	7	0	0	0	1	0	0	0
Rab3d	577	617	503	542.116	376	580	312	313	499.001	420	424	306	563.999	633.001	801	515	606	320.001	338	479	576.001	288	321	293	342	374	333	392
Rab3gap1	1306.744	1228.596	1534.86	1265.285	1027.273	1187.121	933.067	973.223	1581.699	1535.583	1051.022	1029.73	1273.415	1385.923	1250.31	1648.219	1247.416	1130.651	997.098	1317.525	1629.61	1177.321	1040.095	1170.874	1036.498	1115.045	1169.253	1169.518
Rab3gap2	2070.959	1455.482	1032.12	992.282	842.012	896.966	702.226	591.531	1117.304	1402.999	823.267	784.576	1080.8	1364.198	1371.984	1366.494	1232.108	739.497	842.558	1063.593	1270.89	753.078	695.167	717.613	682.806	742.779	835.079	825.45
Rab3il1	1599.064	967.137	180.828	203.592	325.824	474.233	242.064	204.999	421.47	450.114	178.617	193.976	550.82	650.352	697.949	202.093	514.001	182	227.999	241.233	245.928	179.603	182	218	197.205	350	157.991	211
Rab3ip	312.912	172.134	269.058	149.846	233.202	293.124	307.059	245.71	365.976	254.107	320.002	229.457	307.979	315.752	266.699	357.456	135.632	212.023	271.079	397.212	389.333	203.402	270.538	284.251	233.822	240.205	288.852	322.543
Rab40b	39	55	63	47	63	74	48	52	85	91	51	57	39	50	73	64	65	58	59	64	99	49	52	52	53	30	70	55
Rab40c	196	233	213.928	125	165	196	124	148	276.999	210	143.842	130	195	226	215	159	157	157.999	144	184	241	137	169	142	105	127.001	173.999	136
Rab42	4	3	4	7	5	5	13	5	17	7	5	10	17	7	19	9	2	1	1	13	7	13	4	17	8	6	4	3
Rab43	1329.062	1336.813	763.119	932.199	507.999	659.178	341.023	309	748.547	778.331	440.85	462.163	704.231	913.814	1012.713	1048.32	1087.334	332	414.938	659	568.036	242.626	367.791	282.932	357	430	397	283.688
Rab44	0	0	0	0	0	0	0	0	0	1.856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rab4a	124	133.877	231	181	161	200	180	161	226.163	249	187.001	174	234	203	184	221	182	179	145	205	292.719	176	187	188	199	163.406	205.703	203
Rab4b	378	277	155	201.001	112	145.742	112	73.001	175	214	79	123	179.001	231.999	264	211	279.001	89.001	90	138.999	179	100	78	95.999	125	109.999	117	142
Rab5a	1360.225	1063.619	1384.817	1151.823	781.242	834.353	756.21	669.548	1245.827	1134.6	925.773	850.954	1141.239	1113.638	1220.098	1408.559	1371.58	880.794	870.047	1031.625	1260.487	700.827	767.712	887.126	812.074	890.04	866.195	937.354
Rab5b	2128.693	2192.668	2622.042	1910.267	1934.585	2147.774	1614.983	1974.136	2853.668	2478.194	1981.737	1949.797	2422.017	2614.14	2539.867	2336.837	2069.277	2171.396	1877.914	2452.708	2958.783	1802.389	2006.659	2088.919	1690.367	1940.235	2275.459	2531.114
Rab5c	2559	1594	1079	1188	1011	1200	653	702	1258	1219	1013	785	1371	1326	1336	1430	1441	615	772	947	1283	648	763	703	817	821	798	882
Rab6a	3176.54	2057.67	2374.126	2105.405	1791.311	2057.809	1602.293	1814.567	2897.636	2692.479	1981.106	1653.19	2310.435	2640.476	2577.6	2697.623	2429.133	1868.478	1940.589	2285.736	2787.429	1384.368	1877.319	1785.415	1680.503	1825.747	1791.003	2002.448
Rab6b	426	694	617	570	411	493	451	507	874	785	685	520	652	55	54	382	513	106	566	797	833	584	553	544	421	629	779	593
Rab7	6534.571	3996.994	5505.577	4365.738	3883.15	4601.014	4299.551	3809.557	5643.911	5051.156	4013.118	3488.951	4701.96	5375.419	4892.103	5811.598	4835.858	4080.855	3572.545	4252.54	6321.363	3035.197	4090.599	3889.933	3329.929	3620.367	4193.935	4333.907
